review,label
"['eleg', 'documentari', 'watch', 'movi', 're', 'egotist', 'knowal', 'student', 'physic', 'much', 'less', 'one', 'percent', 'miniscul', 'fraction', 'popul', 'may', 'find', 'show', 'tell', 'alreadi', 'learn', 'alreadi', 'know', 'watch', 'movi', 're', 'one', 'massiv', 'major', 'peopl', 'fall', 'greater', '99', 'popul', 'studi', 'alreadi', 'sound', 'knowledg', 'theori', 'physic', 'includ', 'rel', 'quantum', 'string', 'mtheori', 'brilliantli', 'architect', 'documentari', 'start', 'help', 'histor', 'background', 'lead', 'step', 'eleg', 'step', 'univers', 'pure', 'magic', 'dimens', 'beyond', 'alway', 'huge', 'appreci', 'mathemat', 'movi', 'easili', 'give', 'insight', 'exquisit', 'beauti', 'languag', 'mathemat', 'without', 'make', 'feel', 'like', 're', 'fail', 'grade', 'show', 'repetit', 'time', 'origin', 'format', 'miniseri', 'split', 'three', 'show', 'therefor', 'make', 'sens', 'give', 'us', 'polit', 'littl', 'remind', 'principl', 'present', 'found', 'immens', 'help', 'kept', 'remind', 'multitud', 'question', 'possibl', 'answer', 'make', 'amaz', 'tapestri', 'exist', 'everyth', 'around', 'us', 'vibrationalenergi', 'natur', 'tendenc', 'toward', 'harmoni', 'movi', 'may', 'blow', 'mind', 'least', 'help', 'realiz', 'univers', 'far', 'far', 'bigger', 'see', 'around', 'us', 'even', 'hubbl', 'telescop', 'far', 'far', 'smaller', 'proton', 'neutron', 'within', 'atom', 'learn', 'highschool', 'mtheori', 'hold', 'mani', 'magnific', 'magnitud', 'possibl', 'seem', 'appropri', 'eleg', 's', 'natur', 'move', 'admiss', 'mani', 'brilliant', 'scientist', 'present', 'realm', 'scienc', 'realm', 'philisophi', 'religi', 'feel', 'like', 'movi', 'brought', 'one', 'step', 'closer', 'god', 'bravo', 'brian', 'green', 'well', 'done', 'inde', 'ps', 're', 'interest', 'feel', 'even', 'comfort', 'home', 'place', 'univers', 'would', 'like', 'insight', 'possibl', 'quantum', 'mechan', 'blend', 'spiritu', 'thing', 'bring', 'highli', 'recommend', 'also', 'watch', 'bleep', 'rabbit', 'hole', 'ye', 'know', 'make', 'silli', 'mistak', 'suggest', 'shaman', 'may', 'abl', 'see', 'boat', 'seen', 'one', 'eye', 'process', 'light', 'reflect', 'fine', 'see', 'thing', 'everyday', 've', 'never', 'seen', 'brain', 'cell', 'cell', 'bodi', 'actual', 'divid', 'get', 'littl', 'hurdl', 'put', 'thing', 'like', 'hang', 'lot', 'like', 'film', 'watch', 'secret', '2006', 'documentari', 'law', 'attract', 'search', 'imdb', 'titl', 'tt0846789', 'inform', 'might', 'chang', 'life', 'profoundli', 'forev', 'search', 'deeper', 'might', 'even', 'find', 'univers', 'talk', 'us', 'thought', 'listen', 'truli', 'incred', 'modern', 'day', 'jesusmohammadbuddha', 'among', 'other', 'histori', 'suggest', 'commun', 'nonphys', 'aliv', 'today', 'live', 'texa', 'know', 'know', 'm', 'talk', 'about', 'consid', 'religi', 'tradit', 'definit', 'never', 'felt', 'home', 'comfort', 'univers']",positive
"['1993', 'success', 'first', 'season', 'batman', 'anim', 'seri', 'warner', 'brother', 'commiss', 'team', 'respons', 'hitshow', 'produc', 'featurelength', 'movi', 'origin', 'slate', 'directtovideo', 'bump', 'theatric', 'statu', 'would', 'becom', 'known', 'batman', 'mask', 'phantasm', 'ten', 'year', 'phantasm', 'addit', 'three', 'featurefilm', 'releas', 'boy', 'wb', 'subzero', 'return', 'joker', 'mysteri', 'batwoman', 'join', 'famili', 'plot', 'basic', 'mani', 'way', 'similar', 'mask', 'phantasm', 'new', 'femal', 'vigilant', 'model', 'batman', 'begun', 'target', 'oper', 'run', 'gotham', 'mob', 'boss', 'rupert', 'thorn', 'oswald', 'cobblepot', 'aka', 'penguin', 'batman', 'must', 'attempt', 'unravel', 'mysteri', 'batwoman', 'cross', 'line', 'anim', 'sleeker', 'futurist', 'style', 'util', 'batman', 'anim', 'seri', 'fifth', 'sixth', 'season', 'aka', 'new', 'batman', 'adventur', 's', 'quit', 'nice', 'done', 'sleek', 'return', 'joker', 's', 'anim', 'also', 'use', 'cgi', 's', 'minor', 'compar', 'overabund', 'subzero', 'music', 'alright', 'differ', 'exot', 'similar', 'justic', 'leagu', 'score', 'although', 'point', 'score', 'old', 'anim', 'batman', 'theme', 'come', 'sure', 'send', 'wave', 'nostalgia', 'older', 'fan', 'rodentshap', 'heart', 'kevin', 'conroy', 'alway', 'wonder', 'job', 'bruce', 'wayn', 'batman', 's', 'also', 'great', 'old', 'batman', 'anim', 'seri', 'alumni', 'back', 'includ', 'bob', 'hast', 'commission', 'gordon', 'robert', 'costanzo', 'detect', 'bullock', 'tara', 'strong', 'barbara', 'gordonbatgirl', 'cameo', 'hint', 'romanticrelationship', 'bruce', 'mention', 'batman', 'beyond', 'efrem', 'zimbalist', 'jr', 'alfr', 'villain', 'also', 'great', 'especi', 'given', 'rupert', 'thorn', 'old', 'mob', 'boss', 'origin', 'seri', 'appear', 'first', 'time', 'sinc', 'fourth', 'season', 'overal', 'quit', 'reach', 'standard', 'set', 'mask', 'phantasm', 'ten', 'year', 'ago', 'motb', 'carri', 'torch', 'quit', 'nice', 'anim', 'batman', 'film', 'dvd', 'hardcor', 'fan', 'love', 'fiveminut', 'short', 'chase']",positive
"['think', 'movi', 'suppos', 'shock', 'way', 'inde', 'shock', 'shock', 'badli', 's', 'made', 'simpli', 's', 'oneandahalf', 'hour', 'torment', 'even', 'viewer', 'charact', 'movi', 'five', 'girl', 'sure', 'main', 'charact', 'get', 'bloodi', 'piec', 'bad', 'way', 'basic', 'fine', 'sinc', 's', 'horrormovi', 'usual', 'like', 'horrormovi', 've', 'problem', 'violenc', 'type', 'movi', 'per', 'se', 'howev', 'violenc', 'film', 'serv', 'end', 'whatsoev', 's', 'spectacl', 's', 'simpli', 'grotesqu', 's', 'lame', 'even', 'get', 'bore', 'realli', 'quick', 'too', 'worst', 'thing', 'bad', 'enough', 'ya', 'movi', 've', 'tri', 'copi', 'blair', 'whitch', 'project', 'film', 'cheap', 'handheldcamera', 'serv', 'end', 'whatsoev', 'blair', 'sure', 'enough', 's', 'explan', 'name', 'camera', 'look', 'blair', 'witch', 'film', 's', 'explan', 'hey', 'ya', 'want', 'look', 'like', 'blair', 'whitch', 'sound', 'movi', 'also', 'someth', 'get', 'depress', 'girl', 'scream', 'hyster', 'mani', 'time', 'ca', 'make', 're', 'say', 'also', 'effort', 'made', 'make', 'anyth', 'better', 'soundwis', 'wise', 'final', 's', 'soundtrack', 'bad', 'rest', 'vari', 'cheap', 'eurohous', 'worst', 'grungi', 'hardrock', 'advis', 'watch', 'circumst']",negative
"['ca', 'movi', 'rate', 'zero', 'even', 'neg', 'number', 'movi', 'plan', 'nine', 'outer', 'space', 'bad', 're', 'fun', 'watch', 'one', 'dungeon', 'horror', 'might', 'worst', 'movi', 've', 'ever', 'seen', 'anyway', 'fast', 'forward', 'lot', 'fortun', 'indiscret', 'youth', 'senil', 'advanc', 'age', 'may', 'wors', 'movi', 've', 'seen', 'thank', 'ca', 'rememb', 'set', 'appear', 'made', 'cardboard', 'finish', 'can', 'spray', 'paint', 'special', 'effect', 'look', 'like', 'fifth', 'grader', 's', 'c', 'diorama', 'set', 'shoebox', 'movi', 'contain', 'unforgiv', 'gaff', 'marqui', 'shoot', 'kill', 'servant', 'immedi', 'get', 'scuffl', 'escap', 'victim', 'take', 'flintlock', 'shoot', 'without', 'gun', 'reload', 'movi', 'bad', 'dvd', 'copi', 'name', 'credit', 'guess', 'compani', 'studio', 'want', 'incrimin', 'though', 'guess', 'film', 'garag', 'make', 'set', 'cardboard', 'box', 'studio', 'need', 'movi', 'definit', 'rank', 'cellar', 'time', 'worst', 'movi', 'horribl', 'sacrileg', 'manipul', 'worst', 'movi', 'ever', 'seen', 'actual', 'one', 'time', 'hollywood', 'lead', 'manmickey', 'rooney', 'time', 'would', 'recommend', 'watch', 'dungeon', 'harrow', 'manipul', 'matter', 'would', 'someon', 'pay', 'm', 'kind', 'cheap', 'd', '7', '8', 'buck', 'dungeon', 'least', 'ten', 'manipul', 'philth', 'never', 'cinematograph']",negative
"['movi', 'took', 'surpris', 'open', 'credit', 'sequenc', 'featur', 'nice', 'done', 'anim', 're', 'plung', 'semicheesi', 'product', 'betray', 'low', 'budget', 'charact', 'typic', 'american', 'teen', 'introduc', 'slowli', 'person', 'detail', 'usual', 'found', 'movi', 'like', 'time', 'shlitz', 'hit', 'fan', 'know', 'one', 'charact', 'either', 'like', 'hate', 'accord', 'distinct', 'person', 's', 'slow', 'uphil', 'setup', 'kind', 'like', 'ride', 'slope', 'realli', 'tall', 'roller', 'coaster', 'thank', 'action', 'kick', 's', 'full', 'blown', 'old', 'school', 'horror', 'steve', 'johnson', 's', 'makeup', 'effect', 'awesom', 'equal', 'qualiti', 'much', 'bigger', 'budget', 'film', 'scare', 'jolt', 'kevin', 'tenney', 'deliv', 'best', 'movi', 'ever', 'heartstop', 'surpris', 'creepi', 'suspens', 'setup', 'tongueincheek', 'sometim', 'cheesi', 'humor', 'mark', 'film', 'pure', '80', 'horror', 'oppos', 'sullen', 'tone', 'earlier', 'genr', 'fare', 'like', 'night', 'live', 'dead', 'hill', 'eye', 'true', 'horror', 'fan', 'one', 'worth', 'check', 'play', 'first', 'entri', 'doubl', 'bill', '1999', 'remak', 'hous', 'haunt', 'hill', 'setup', 'charact', 'dynam', 'similar', 'realli', 'wonder', 'film', 'actual', 'remak']",positive
"['though', 'd', 'heard', 'cama', 'de', 'gato', 'worst', 'brazilian', 'movi', 'decad', 'watch', 'give', 'chanc', 'firsttim', 'directorproducerwrit', 'alexandr', 'stockler', 'manag', 'make', 'debut', 'featur', 'shot', 'video', 'us', '4000', 'though', 'look', 'even', 'cheaper', 'ca', 'begin', 'imagin', 'went', 'final', 'get', 'exhibit', 'theater', 'big', 'sponsor', 'product', 'compani', 'behind', 'watch', 'realiz', 'whatev', 'chanc', 're', 'readi', 'give', 'cama', 'de', 'gato', 'shrink', 'zero', 'within', '10', 'minut', 's', 'unbeliev', 'preposter', 'verbos', 'ideolog', 'fanat', 'technic', 'catastroph', 'attempt', 'portray', 'brazilian', 'uppermiddl', 'class', 'youth', 'bunch', 'spoil', 'neonazi', 'hook', 'bad', 'sex', 'drug', 'violenc', 're', 'made', 'look', 'like', 'closet', 'gay', 'made', 'visibl', 'trace', 'talent', 'imagin', 'expertis', 'notion', 'structur', 'visual', 'aural', 'recal', 'worst', 'amateur', 'stuff', 'find', 'youtub', 'last', 'nineti', 'two', 'countem', 'minut', 'unrel', 'hysteria', 'clumsi', 's', 'even', 'funnybad', 've', 'seen', 'stori', 'bore', 'young', 'guy', 'want', 'fun', 'go', 'parti', 'take', 'drug', 'everyth', 'goe', 'wrong', 's', 'gangrap', 'spank', 'murder', 'accident', 'death', 'fall', 'staircas', 'mother', 'one', 'boy', 'culmin', 'boy', 'decid', 'burn', 'corps', 'girl', 'mother', 'garbag', 'landfil', 'moral', 'liter', 'garbag', 'get', 'film', 'heavili', 'influenc', 'larri', 'clark', 'especi', 'kid', 'bulli', 'clark', 's', 'film', 'though', 'also', 'moralist', 'sexploit', 'highclass', 'masterwork', 'compar', 'crap', 'think', 'ever', 'monomaniac', 'drive', 'filmmak', 'stick', 'idea', 'audienc', 's', 'throat', 'stockler', 'grab', 'us', 'collar', 'tri', 'forc', 'nonstop', 'moralist', 'rant', 'brain', 'repetit', 'exhaust', 'get', 'numbmind', 'much', 'babbl', 'yell', 'inept', 'direct', 'shaki', 'camera', 'terribl', 'act', 'go', 'stockler', 'care', 'bit', 'techniqu', 'qualiti', 'imag', 'frame', 'sound', 'record', 'soundtrack', 'song', 'dialog', 'set', 'edit', 'etc', 'uniformli', 'appal', 's', 'narcissist', 'controlfreak', 'anticip', 'critic', 's', 'bound', 'get', 'ad', 'subtitl', 'smartiecuti', 'comment', 'make', 'protagonist', 'comment', 'one', 'point', 'farfetch', 'phoni', 'could', 'relat', 'despit', 'megalomaniac', 'ambit', 'stockler', 'seem', 'incap', 'give', 'us', 'minimum', 'visual', 'narr', 'structur', 'ca', 'even', 'decid', 'want', 'gritti', 'realism', 'handheld', 'video', 'camera', 'etc', 'styliz', 'repetit', 'scene', 'use', 'altern', 'take', 'etc', 'damn', 'ca', 'even', 'decid', 'put', 'camera', 's', 'use', 'subject', 'camera', 'three', 'lead', 'dialog', 'featur', 'stupefyingli', 'banal', 'verbos', 'ever', 'plot', 'exist', 'simpli', 'justifi', 'director', 's', 'profound', 'hatr', 'charact', 'stand', 'see', 'filmmak', 'hate', 'preachi', 'condemn', 'moral', 'without', 'benefit', 'minimum', 'talent', 'techniqu', 'go', 'it', 's', 'disappoint', 'find', 'caio', 'blat', 'mess', 'certainli', 'one', 'promis', 'young', 'film', 'actor', 'brazil', 'sleepyey', 'puppi', 'dog', 'look', 'emot', 'edg', 'often', 'recal', 'sal', 'mineo', 's', 'blat', 'highli', 'effect', 'good', 'direct', 'carandiru', 'lavoura', 'arcaica', 'proibido', 'proibir', 's', 'told', 'go', 'top', 'play', 'embarrassingli', 'underequip', 'actor', 'recent', 'memori', 'also', 'enter', 'riski', 'realm', 'graphic', 'sexploit', 'scene', 'goddaw', 'look', 'rather', 'like', 'webcam', 'porn', 'film', 'open', 'end', 'real', 'interview', 'typic', 'middleclass', 'youth', 'stockler', 'want', 'us', 'take', 'interview', 'proof', 's', 'tri', 'preach', 'fiction', 'blatantli', 'despis', 'make', 'fun', 'interviewe', 'select', 'highlight', 'abject', 'racist', 'sexist', 'stupid', 'statement', 'show', 'asshol', 'exist', 'everywher', 'stockler', 'want', 'prove', 'brazilian', 'middleclass', 'youth', 'present', 'futur', 'fascist', 're', 'middleclass', 'enjoy', 'recreat', 'drug', 'say', 'neofascist', 'drug', 'drug', 'potenti', 'fascist', 'behavior', 'could', 'tell', 'dogmat', 'selfright', 'headacheinduc', 'techniqu', 'mindbend', 'boredom', 'cama', 'de', 'gato', 'bad', '1000', 'reason', 's', 'harm', 'insidi', 'manner', 'give', 'detractor', 'brazilian', 'cinema', 'power', 'case', 'argument', 'cama', 'de', 'gato', 'best', 'unwatch', 'unment', 'buri', 'forgotten']",negative
"['unforgett', 'masterpiec', 'creator', 'secret', 'nimh', 'land', 'time', 'touch', 'bittersweet', 'cartoon', 'rememb', 'well', 'childhood', 'funni', 'sad', 'beauti', 'well', 'start', 'bit', 'dark', 'dog', 'escap', 'pound', 'get', 'kill', 'old', 'friend', 'end', 'heaven', 'come', 'back', 'becom', 'sweet', 'befriend', 'orphan', 'girl', 'talk', 'anim', 'scene', 'bit', 'scari', 'contrari', 'cartoon', 'like', 'dream', 'sequenc', 'charli', 'everyth', 'els', 'okay', 'song', 'fair', 'memor', 'role', 'burt', 'reynold', 'dom', 'deluis', 'love', 'guy', 'aheheh', 'judith', 'barsi', 'jaw', 'reveng', 'may', 'god', 'rest', 'soul', 'poor', 'girl', 'deserv', 'die', 'heaven', 'good', 'peopl', 'go', 'heaven', 'overal', 'good', 'anim', 'movi', 'bluth', 'classic', 'enough', 'put', 'anim', 'disney', 'shame', 'recommend', 'whole', 'famili', 'know', 'origin', 'video', 'find', 'movi', 'dom', 'deluis', 'import', 'special', 'messag', 'got', 'ta', 'love', 'guy', 'aheheh']",positive
"['movi', 'failur', 'comedi', 'film', 'gener', 'slow', 'pace', 'movi', 'seem', 'tri', 'convey', 'messag', 'messag', 'cliché', 'hopeless', 'mess', 'begin', 'movi', 'fall', 'shameless', 'environment', 'point', 'even', 'make', 'selfright', 'point', 'destroy', 'suv', 'promot', 'anim', 'planet', 'sit', 'could', 'help', 'notic', 'steve', 'carel', 'got', 'singl', 'truli', 'funni', 'line', 'thing', 'could', 'hypothet', 'mark', 'comedi', 'piti', 'attempt', 'give', 'comic', 'relief', 'line', 'wanda', 'syke', 'charact', 'get', 'frequent', 'cringeworthi', 'line', 'absolut', 'fit', 'far', 'brillianc', 'bruce', 'almighti', 'evan', 'almighti', 'blow', 'whole', 'recordbreak', 'budget', 'special', 'effect', 'plot', 'devic', 'turn', 'bare', 'advanc', 'plot', 'movi', 'spend', 'first', 'half', 'build', 'construct', 'evan', 's', 'ark', 'end', 'learn', 'ark', 'complet', 'meaningless', 'whole', 'plot', 'vessel', 'stupid', 'gag', 'even', 'stupid', 'messag', 'movi', 'conclud', 'learn', 'whole', 'ark', 'flood', 'anim', 'gather', 'weak', 'polit', 'statement', 'none', 'god', 'ye', 'god', 'tri', 'influenc', 'polit']",negative
"['gratifi', 'see', 'one', 'great', 'piec', 'art', 'convert', 'anoth', 'without', 'distort', 'contriv', 'guess', 'extraordinari', 'piec', 'literatur', 'could', 'recreat', 'film', 'worth', 'see', 'love', 'bulgakov', 's', 'book', 'would', 'understand', 'afraid', 'see', 'misguid', 'interpret', 'done', 'sake', 'artfilm', 'project', 'actual', 'bring', 'stori', 's', 'deeper', 'mean', 'screen', 'coupl', 'exampl', 'master', 'margarita', 'complex', 'farfetch', 'stori', 'movi', 'leav', 'noth', 'filmmak', 'read', 'bulgakov', 's', 'work', 'way', 'orchestr', 'conductor', 'read', 'score', 'note', 'miss', 'ca', 'find', 'talent', 'us', 'favorit', 'book', 'movi', 'titl']",positive
"['movi', 'violent', 'yet', 'excit', 'origin', 'dialog', 'cool', 'charact', 'one', 'move', 'stori', 'true', 'life', 'movi', 'start', 'action', 'star', 'leo', 'fong', 'cop', 'approach', 'end', 'career', 'stumbl', 'big', 'case', 'involv', 'corrupt', 'black', 'mail', 'murder', 'kill', 'start', 'start', 'finish', 'fong', 'deliv', 'must', 'see', 'action', 'caper', 'movi', 'also', 'costar', 'richard', 'roundtre', 'realli', 'enjoy', 'film', 'child', 'got', 'older', 'realiz', 'film', 'pretti', 'cheesi', 'good', 'would', 'recommend', 'film', 'action', 'bad']",negative
"['day', 'final', 'come', 'wit', 'perpetu', 'azumi', 's', 'fate', 'assassin', 'fruition', 'charact', 'ultim', 'attempt', 'draw', 'deeper', 'world', 'rampag', 'mercilessli', 'first', 'saga', 's', 'poetic', 'get', 'talk', 'azumi', '2', 'death', 'love', 'cring', 'heavi', 'sentiment', 'hous', 'fli', 'dagger', 'complain', 'credibl', 'aya', 'ueto', 'portray', 'blooddriven', 'assassin', 'watch', 'azumi', '2', 'start', 'appreci', 'previous', 'mention', 'shortcom', 'ever', 'befor', 'determin', 'assassin', 'feel', 'sluggish', 'uninspir', 'also', 'mani', 'import', 'element', 'omit', 'entir', 'experi', 'azumi', '1', 'saw', 'assassin', 'use', 'variou', 'stealth', 'tactic', 'number', 'one', 'prioriti', 'well', 'logic', 'make', 'easi', 'work', 'mark', 'swift', 'execut', 'quicker', 'abil', 'escap', 'wo', 'hold', 'movi', 'much', 'sinc', 'stori', 'slightli', 'tweak', 'time', 'around', 'mani', 'obstacl', 'plant', 'azumi', 's', 'way', 'prevent', 'reach', 'warlord', 'display', 'sign', 'charisma', 'way', 'chiaki', 'foolishli', 'shelv', 'part', 'film', 'basic', 'play', 'tone', 'version', 'go', 'go', 'minu', 'cool', 'weapon', 'sens', 'menac', 'bring', 'final', 'blow', 'action', 'simpli', 'disguis', 'titl', 'death', 'side', 'epic', 'first', 'half', 'film', 'see', 'debut', 'mani', 'promis', 'adversari', 'flashi', 'look', 'even', 'flashier', 'weapon', 'one', 's', 'surpris', 'meet', 'end', 'one', 'way', 'anoth', 'film', 'fall', 'short', 'start', 'die', 'fast', 'easili', 'azumi', '1', 'young', 'assassin', 'mostli', 'overpow', 'opposit', 'quick', 'somewhat', 'satisfi', 'battl', 'final', 'showdown', 'azumi', 'bijomaru', 'comparison', 'fight', 'azumi', '2', 'least', 'climax', 'worthwhil', 'interest', 'effect', 'introduc', 'unabl', 'achiev', 'innov', 'due', 'short', 'encount', 'way', 'knock', 'convent', 'style', 'samurai', 'film', 'quick', 'realist', 'battl', 'charact', 'azumi', 'film', 'imagin', 'straight', 'anim', 'rule', 'could', 'broken', 'action', 'enrich', 'romanc', 'side', 'azumi', 'fill', 'time', 'fight', 'scene', 'unfortun', 'end', 'serv', 'purpos', 'provid', 'much', 'need', 'resolut', 'fan', 'open', 'mind', 'wide', 'varieti', 'movi', 'anim', 'wo', 'lie', 'admit', 'neutral', 'unimpress', 'toward', 'first', 'azumi', 'film', 'step', 'right', 'say', 'watch', 'azumi', '2', 'origin', 'made', 'look', 'like', 'flawless', 'masterpiec', 's', 'worth', 'azumi', '2', 'death', 'love', 'could', 'gone', 'straight', 'video', 'invis', 'richer', 'budget', 'fail', 'potenti', 'add', 'even', 'expand', 'bumpi', 'journey', 'desper', 'assassin', 'best', 'restor', 'peac', 'unwav', 'courag', 'die', 'tri']",negative
"['worst', 'piec', 'garbag', 've', 'seen', 'while', 'heath', 'ledger', 'heartthrob', 'look', 'deform', 'wish', 'd', 'known', 'naomi', 'watt', 'item', 'real', 'life', 'spent', '2', 'longest', 'hour', 'life', 'wonder', 'saw', 'orlando', 'bloom', 'heartthrob', 'scraggli', 'beard', 'deerintheheadlight', 'look', 'ca', 'say', 'agre', 'rachel', 'griffith', 'usual', 'fabul', 'self', 'geoffrey', 'rush', 'look', 'could', 'wait', 'get', 'set', 'm', 'suppos', 'feel', 'sorri', 'bankrobb', 'murder', 'far', 'cri', 'butch', 'cassidi', 'actual', 'entertain', 'film', 'trite', 'clicheridden', 'bore', 'stay', 'convinc', 'would', 'get', 'better', 'didnt', 'last', '1015', 'minut', 'unintent', 'hilari', 'heath', 'gang', 'hole', 'frontier', 'hotel', 'women', 'children', 'die', 'presenc', 's', 'funni', 'funni', 'walk', 'hotel', 'armor', 'could', 'think', 'black', 'knight', 'monti', 'python', 'holi', 'grail', 'kept', 'wait', 'say', 'bite', 'yer', 'leg', 'howl', 'laughter', 'sever', 'warp', 'member', 'audienc', 'left', 'pretti', 'much', 'everyon', 'talk', 'wast', 'time', 'film', 'wa', 'may', 'paid', 'cash', 'see', 'disast', 'sneak', 'preview', 'certainli', 'free', 'cost', '2', 'hour', 'life', 'never', 'get', 'back']",negative
"['ordinari', 'madefortv', 'product', 'tyson', 'attempt', 'seriou', 'biopic', 'stretch', 'moment', 'angst', 'effect', 'fast', 'forward', 'esoter', 'corrupt', 'sport', 'box', 'muddl', 'sensationalist', 'stuff', 'thing', 'make', 'tyson', 'even', 'remot', 'interest', 'lukewarm', 'watch', 'best', 'like', 'appeal', 'gener', 'public', 'box', 'fan']",negative
"['m', 'sure', 'deep', 'recess', 'jack', 'black', 'mind', 'charact', 'nacho', 'libr', 'absolut', 'hilari', 'tell', 'ol', 'jack', 'whale', 'time', 'hammin', 'play', 'smarmi', 'slimi', 'mexican', 'friar', 'dream', 'becom', 'wrestler', 'movi', 'total', 'misfir', 'everi', 'singl', 'depart', 'sat', 'movi', 'think', 'suppos', 'funni', 'guy', 'tenaci', 'right', 'truth', 'film', 'noth', 'offer', 's', 'lousi', 'script', 'crappi', 'charact', 'realli', 'naff', 'act', 'direct', 'watch', 'endless', 'moment', 'think', 'someth', 'funni', 'sure', 'happen', 'bore', 'stupid', '10', 'minut', 'though', 'would', 'sure', 'pick', '90', 'minut', 'later', 'd', 'bare', 'manag', 'stave', 'aneur', 'pain', 's', 'like', 'rememb', 'year', 'ago', 'd', 'see', 'anyth', 'fave', 'actor', 'even', 'realli', 'earli', 'pap', 'famou', 'd', 'realli', 'embarrass', 'said', 'actor', 'actual', 'load', 'plop', 'yeah', 's', 'like', 'that', 've', 'enjoy', 'jack', 'black', 's', 'earlier', 'movi', 'like', 'shallow', 'hall', 'm', 'realli', 'look', 'forward', 'see', 'pick', 'destini', 'come', 'man', 'us', 'jack', 'm', 'gon', 'na', 'come', 'round', 'hammer', 'kneecap', 'someth', 'least', 'give', 'seriou', 'talk', 'to', 'know', 's', 'cliché', 'one', 'worst', 'movi', 've', 'ever', 'seen', 'mani', 'reason']",negative
"['read', 'ann', 'rice', 'novel', 'movi', 'base', 'know', 'mayb', 'read', 'book', 'cheaper', 'rent', 'queen', 'damn', 'probabl', 'better', 'health', 'movi', 'necessarili', 'bad', 'health', 'book', 'relax', 'certainli', 'exercis', 'activ', 'part', 'brain', 'movi', 'count', 'number', 'page', 'ann', 'rice', 've', 'read', 'one', 'hand', 'see', 'movi', 'interview', 'vampir', 'get', 'feel', 'write', 'realli', 'good', 'novel', 'plot', 'movi', 'hint', 'whole', 'sea', 'deep', 'interwoven', 'vampir', 'histori', 'still', 'stuart', 'townsend', 's', 'voiceov', 'narrat', 'get', 'heck', 'lot', 'annoy', 'brad', 'pitt', 's', 'vampir', 'narr', 'ever', 'tell', 'queen', 'damn', 's', 'limit', 'product', 'resourc', 'bare', 'give', 'enough', 'flesh', 'ann', 'rice', 'storylin', 'interview', 'decid', 'go', 'lace', 'eleg', 'queen', 'reli', 'low', 'budget', 'special', 'effect', 'tri', 'realli', 'hard', 'taken', 'serious', 'one', 'see', 'origin', 'novel', 'potenti', 'movi', 'product', 'team', 'focus', 'attent', 'wrong', 'place', 'costum', 'rock', 'roll', 'stage', 'could', 'replac', 'blood', 'eerier', 'soundtrack', 'howev', 'give', 'credit', 'credit', 'due', 'soundtrack', 'excel', 'korn', 'disturb', 'sick', 'bob', 'noggin', 'like', 'butthead', 'film', 'open', 'cool', 'gothrock', 'zoom', 'splice', 'montag', 'first', 'ten', 'minut', 'direct', 'degener', 'quickli', 's', 'movi', 'long', 'director', 'realiz', 'enough', 'time', 'enough', 'money', 'ann', 'rice', 'novel', 'justic', 'result', 'mediocr', 'vampir', 'scene', 'plenti', 'cheesi', 'special', 'effect', 'unfortun', 'queen', 'damn', 'fail', 'genr', 'justic', 'john', 'carpent', 'counterpart', 'fail', 'impress', 'yellow', 'contact', 's', 'pale', 'blue', 'makeup', 'scene', 'scene', 'shook', 'head', 'reminisc', 'day', 'salem', 's', 'lot', 'fright', 'night', 'low', 'budget', 'done', 'right', 'redeem', 'qualiti', 'though', 'save', 'movi', 'garbag', 'prop', 'aaliyah', 'may', 'soul', 'forev', 'rest', 'peac', 'might', 'becom', 'renown', 'actress', 'life', 'taken', 'us', 'prematur', 'give', 'movi', 'decent', 'perform', 'plenti', 'nice', 'belli', 'danc', 'mention', 'soundtrack', 'good', 'let', 's', 'see', 'els', 'say', 'long', 'ann', 'rice', 'novel', 'could', 'easili', 'three', 'hour', 'movi', 'ambiti', 'director', 'like', 'franci', 'ford', 'coppola', 'got', 'hand', 'twist', 'turn', 'plot', 'legitim', 'rock', 'roll', 'addit', 'slew', 'secondr', 'vampir', 'movi', 'director', 'movi', 'went', 'direct', 'new', 'battlestar', 'galactica', 'mini', 'seri', 'tell', 'anyth', 'jy', 'jimboduckdotcom']",positive
"['count', 'fan', 'babylon', '5', 'televis', 'seri', 'origin', 'movi', 'introduc', 'seri', 'weak', 'start', 'although', 'mani', 'element', 'would', 'later', 'matur', 'becom', 'much', 'compel', 'seri', 'pace', 'gather', 'slow', 'makeup', 'somewhat', 'inadequ', 'plot', 'confus', 'wors', 'character', 'premier', 'episod', 'poor', 'although', 'rate', 'chart', 'show', 'mani', 'fan', 'will', 'overlook', 'problem', 'rememb', 'gather', 'almost', 'turn', 'soon', 'grew', 'spectacular', 'seri']",negative
