review,label
"['hearing', 'george', 'orwell', 's', 'prophetic', 'masterpiece', 'life', 'm', '37', 'never', 'read', 'book', 'totally', 'confused', 've', 'seen', 'familiar', 'concepts', 'covered', 'novel', 'm', 'sure', 'hearsay', 'quotes', 'without', 'limited', 'knowledge', 'film', 'would', 'complete', 'mystery', 'even', 'm', 'still', 'educated', 'story', '1984', 'watched', 'it', 'plus', 'side', 'cinematography', 'amazing', 'hurt', 'burton', 'deliver', 'fine', 'performances', 'overall', 'feel', 'movie', 'wonderfully', 'grim', 'desolate', 'prostitute', 'scene', 'fantastically', 'dark', 'piece', 'film', 'making', 'sides', 'plenty', 'war', 'going', 'least', 'far', 'propaganda', 'concerned', 'nothing', 'explained', 'couple', 'names', 'bandied', 'eurasia', 'etc', 'mean', 'nothing', 'without', 'explanation', 'winston', 'come', 'work', 'changing', 'news', 'reports', 'front', 'line', 'eat', 'food', 'canteen', 'drink', 's', 'drinking', 'entire', 'film', 'weak', 'ill', 'brainwashed', 'like', 'rest', 's', 'deal', 'mother', 'sister', 'happened', 'father', 'little', 'back', 'story', 'would', 'nice', 'scrub', 'essential', 'like', 'read', 'book', 'without', 'confusing', 'hard', 'follow', 'arthouse', 'movie', 'constantly', 'keeps', 'guessing', 'actually', 'going', 'on', 'soundtrack', 'disjointed', 'badly', 'edited', 'constant', 'chatter', 'big', 'brother', 'screens', 'swamps', 'dialogue', 'places', 'making', 'even', 'harder', 'work', 'whats', 'going', 'accept', 'may', 'artistic', 'choice', 's', 'annoying', 'same', 'also', 'know', 'mentioned', 'nudity', 'seemed', 'totally', 'gratuitous', 'felt', 'like', 'thrown', 'make', 'lack', 'plot', 'coverage', 'personally', 'ca', 'abide', 'way', 'hollywood', 'feels', 'explain', 'story', 'lines', 'word', 'word', 'days', 'brainwashed', 'simpletons', 'steps', 'far', 'way', 'imagine', 'totally', 'relies', 'fact', 've', 'read', 'book', 'film', 'really', 'literal', 'translation', 've', 'seen', 'many', 'people', 'say', 'would', 'find', 'hard', 'understand', '1984', 'hailed', 'classic', 'is', 's', 'denying', 'light', 'years', 'ahead', 's', 'time', 'pretty', 'much', 'predicted', 'every', 'change', 'society', 'date', 'maybe', 'sort', 'bible', 'powers', 'many', 'scifi', 'novelists', 'done', 'without', 'leaving', 'gaping', 'holes', 'storyline', 'guess', 'done', 'start', 'buy', 'copy', 'book', 'm', 'make', 'sense', 'this', 'disappointed', 'something', 've', 'waited', 'years', 'watch']",negative
"['cute', 'animated', 'short', 'features', 'two', 'comic', 'icons', 'betty', 'boop', 'henry', 'henry', 'bald', 'slightly', 'portly', 'boy', 'comics', 'never', 'speaks', 'well', 'speak', 'wants', 'get', 'puppy', 'betty', 'boop', 's', 'pet', 'store', 'left', 'mind', 'store', 'hilarious', 'hijinks', 'ensue', 'betty', 'sings', 'song', 'pets', 'henry', 'gets', 'battle', 'birds', 'monkey', 'everything', 'works', 'end']",positive
"['got', 'back', 'free', 'screening', 'osama', 'witch', 'project', 'handsdown', 'worst', 'film', 've', 'seen', 'year', 'worse', 'even', 'catwoman', 'decency', 'least', 'pass', 'fiction', 'september', 'tapes', 'film', 'crew', 'documentary', 'journalists', 'heads', 'afghanistan', 'despite', 'thoroughly', 'unprepared', 'trip', 'conditions', 'oh', 'yeah', 'psychotic', 'ridiculous', 'vendetta', 'filmmaker', 'leader', 'avenge', 'wife', 's', 'death', 'sept', '11', 'track', 'osama', 'bin', 'laden', 'made', 'eight', 'tapes', 'journey', 'document', 'travels', 'course', 'attempts', 'kill', 'terrorist', 'leader', 'eight', 'tapes', 'thankfully', 'end', 'points', 'significant', 'narrative', 'convenient', 'documentary', 'psychotic', 'idiotic', 'protagonist', 'given', 'long', 'significant', 'speeches', 'probably', 'learned', 'watching', 'macgyver', 'cares', 'nothing', 'life', 'life', 'innocent', 'crew', 'gets', 'danger', 'series', 'completely', 'dumb', 'mishaps', 'know', 'wear', 'sign', 'back', 'said', 'shoot', 'crew', 's', 'translator', 'supposedly', 'sensible', 'voiceofreason', 'little', 'whine', 'gets', 'baffled', 'idiot', 'hero', 'leads', 'doom', 'wish', 'd', 'brought', 'along', 'someone', 'trip', 'call', 'morons', 'around', 'tape', '4', 'began', 'rooting', 'terrorists', 'shoot', 'film', 'crew']",negative
"['remember', 'seeing', 'film', 'theater', '1984', '6', 'yearsold', 'math', 'absolutely', 'loved', 'tarzan', '2', 'weeks', 'seeing', 'climbing', 'furniture', 'jumping', 'around', 'making', 'monkey', 'sounds', 'started', 'fascination', 'tarzan', 'monkeys', 'oddly', 'enough', 'longer', 'lasting', 'love', 'christopher', 'lambert', 'keep', 'mind', 'saw', 'highlander', 'shortly', '1984', 'last', 'time', 'saw', 'film', 'month', 'ago', 'happened', 'cable', 'getting', 'ready', 'bed', '330', 'even', 'though', 'late', 'tired', 'work', '900', 'stayed', 'watch', 'movie', 'loved', 'kid', 'upon', 'viewing', 'realized', 'great', 'film', 'even', 'odder', 'andie', 'macdowell', 's', 'voice', 'dubbed', 'someone', 'else', 'ian', 'holme', 'course', 'solid', 'usual', 'surprisingly', 'monkey', 'suits', 'still', 'kind', 'held', 'surprising', 'good', 'lambert', 'tarzan', 'great', 'depth', 'managed', 'capture', 'lines', 'primal', 'body', 'language', 'importantly', 'ability', 'bring', 'character', 'extremely', 'large', 'ark', 'amazing', 'stated', 'earlier', 'lambert', 'fan', 'm', 'used', 'highlander', 'hunted', 'fortress', 'film', 'really', 'quite', 'good', 'shame', 'never', 'got', 'chance', 'portray', 'character', 'depth', 'again', 'make', 'short', 'story', 'way', 'long', 'little', 'disappointed', 'film', 'good', 'glad', 'see', 'lambert', 'good', 'regret', 'staying', '600am', 'see']",positive
"['family', 'traveling', 'mid', 'west', 's', 'widower', 'ben', 'charles', 'bateman', 'girlfriend', 'nicky', 'ahna', 'capri', 'ben', 's', 'little', 'daughter', 'kt', 'geri', 'reischl', 'hit', 'town', 'named', 'hillsboro', 'everyone', 'acts', 'little', 'strangely', 'car', 'breaks', 're', 'forced', 'stay', 'soon', 'find', 'witches', 'coven', 'spell', 'town', 'incredible', 'evil', 'story', 'good', 'people', 'figure', 'things', 'nothing', 'happen', 'find', 'witches', 'end', 'also', 'lot', 'loopholes', 'left', 'dangling', 'end', 'acting', 'pretty', 'poor', 'bateman', 'capri', 'bland', 'everybody', 'else', 'old', 'pros', 'strother', 'martin', 'lq', 'jones', 'give', 'good', 'performances', 'still', 'movie', 'work', 'forgoes', 'blood', 'gore', 's', 'pg', 'manges', 'work', 'creepy', 'visuals', 'atmosphere', 'acting', 'hampers', 'lot', 'still', 'works', 'martin', 'especially', 'chews', 'scenery', 'role', 'ca', 'explain', 'exactly', 'sort', 'like', 'movie', 'work', 's', 'quiet', 'kind', 'horror', 'made', 'anymore', 'hardly', 'masterwork', 'deserves', 'rediscovered', '7']",positive
"['francis', 'ford', 'coppola', 'wrote', 'directed', 'stunningly', 'personal', 'story', 'married', 'woman', 's', 'flight', 'husband', 'reality', 'perhaps', 'youthful', 'glee', 'excitement', 'younger', 'years', 'behind', 'learn', 'little', 'woman', 's', 'marriage', 'except', 'feeling', 'independence', 'slipping', 'away', 'late', 's', 'also', 'recently', 'learned', 's', 'pregnant', 'complicated', 'heart', 'want', 'complacent', 'wifey', 'despite', 'maternal', 'way', 'speaks', 'husband', 'phone', 'meets', 'two', 'men', 'journey', 'former', 'college', 'football', 'hero', 'accident', 'game', 'left', 'permanent', 'brain', 'damage', 'sexy', 'strutting', 'motorcycle', 'cop', 'great', 'deal', 'trouble', 'life', 'clear', 'clean', 'landscapes', 'photographed', 'talented', 'wilmer', 'butler', 'astutely', 'realized', 'characters', 'shirley', 'knight', 'james', 'caan', 'robert', 'duvall', 'deliver', 'strong', 'gripping', 'performances', 'especially', 'since', 'likable', 'people', 'conventional', 'terms', 'scenes', 'knight', 's', 'first', 'call', 'home', 'payphone', 'first', 'night', 'alone', 'caan', 'play', 'simon', 'says', 'almost', 'intimate', 'watch', 'coppola', 'toys', 'reality', 'turning', 'jagged', 'memories', 'characters', 'scrapbooks', 've', 'made', 'privy', 'allows', 'scenes', 'play', 'yet', 'editing', 'quite', 'nimble', 'film', 'never', 'allowed', 'get', 'heavy', 'least', 'two', 'three', 'frisky', 'moments', 's', 'heady', 'endeavor', 'much', 'picture', 'still', 'shown', 'festivals', 'nearly', 'five', 'years', 'later', 'may', 'shun', 'coppola', 's', 'unapologetic', 'twisting', 'events', 'order', 'underline', 'finale', 'bitter', 'irony', 'however', 'forcefulness', 'drive', 'behind', 'picture', 'nearly', 'obliterate', 'shortcomings']",positive
"['movie', 'well', 'directed', 'almost', 'totally', 'disregarded', 'booki', 'guess', 'trying', '2', 'save', 'time', 'upside', '2', 'actor', 'played', 'finny', 'cute', 'dialog', 'main', 'characters', 'appeared', 'little', 'gay', 'case', 'book', 'major', 'parts', 'book', 'chopped', 'outyou', 'lost', 'effect', 'haunting', 'book', 'left', 'lacking', 'severely', 'also', 'strong', 'language', 'although', 'brief', 'unnecessary', 'also', 'surprised', 'pleasantly', 'new', 'character', 'bookone', 'favorite', 'characters', 'leper', 'poorly', 'interpreted', 'portrayed', 'seemed', 'sinister', 'movie', 'real', 'leper', 'book', 'disappointing']",negative
"['buzz', 'film', 'always', 'fabulous', 'graphics', 'make', 'kevin', 'bacon', 'disappear', 'sadly', 'stopped', 'continued', 'make', 'script', 'disappear', 'silly', 'set', 'finally', 'every', 'visible', 'element', 'film', 's', 'nothing', 'else', 'show', 'gary', 'thompson', 'andrew', 'marlowe', 'listed', 'writing', 'credits', 'film', 'really', 'think', 'exist', 'think', 'bought', 'script', 'scriptsrus', 'buy', 'standard', 'blank', 'monster', 'movie', 'script', 'fill', 'blanks', 's', 'monster', 'stalking', 'us', 'let', 's', 'split', 'actually', 'let', 's', 'split', 'movie', 'hit', 'aliengiantbugmonsterinvisibleman', 'crowbar', 'dead', 'yet', 'burn', 'hugerabbitsharkinvisibleman', 'unsurvivable', 'fire', 'dead', 'yet', 'know', 'standard', 'stuff', 'even', 'minimum', 'number', 'elements', 'specific', 'invisible', 'man', 'movie', 'ir', 'glasses', 'spraying', 'something', 'like', 'paint', 'handled', 'badly', 'sad', 'lots', 'possibilities', 'fascinating', 'movie', 'psychological', 'issues', 'subject', 'deterioration', 'mind', 'due', 'process', 'treating', 'invisible', 'subject', 'many', 'ideas', 'touched', 'usually', 'less', '2', 'seconds', 'would', 'far', 'interesting', 'desire', 'save', 'kevin', 'bacon', 'end', 'would', 'much', 'better', 'movie', 'stunk', 'would', 'mention', 'incredibly', 'stupid', 'elements', 'ending', 'movie', 'want', 'spoilers', 'suffice', 'say', 'characters', 'stupid', 'think', 'pulling', 'plug', 'machine', 'rather']",negative
"['young', 'girl', 'becomes', 'wartime', 'marine', 's', 'penpal', 'visits', 'war', 's', 'end', 'expecting', 'someone', 'bit', 'available', 'comic', 'complications', 'ensue', 'ultimately', 'works', 'well', 'naturally', 'everyone', 'involved', 'thoroughly', 'chewed', 'scenery', 'errol', 'flynn', 's', 'deadon', 'impression', 'humphrey', 'bogart', 'casablanca', 'highlight', 'various', 'sendups', 'swashbuckling', 'image', 'jumping', 'scene', 'kitchen', 'forrest', 'tucker', 'riot', 'tucker', 'though', 'tucks', 'movie', 'arm', 'lowers', 'head', 'barrels', 'goal', 'line', 'demonstrates', 'comic', 'flair', 'fully', 'developed', 'twenty', 'years', 'later', 'ftroop', 'imparts', 'liveliness', 'energy', 'flynn', 'repeatedly', 'plays', 'raise', 'performance', 'eleanor', 'parker', 'fine', 'job', 'woman', 'pursued', 'little', 'patti', 'brady', 'charms', 'tucker', 's', 'actual', 'penpal', 'friend', 'fine', 'lightweight', 'coming', 'home', 'comedy', 'genteel', 'setting', 'children', 'romantics', 'ages', 'find', 'entertaining']",positive
"['movie', 'perfect', 'adaptation', 'english', 'flick', 'unfaithful', 'ashmit', 'plays', 'role', 'richard', 'gere', 'emran', 'olivier', 'malikka', 'perfect', 'cheating', 'wife', 'role', 'lanethey', 'changed', 'second', 'half', 'film', 'adapt', 'indian', 'masses', 'even', 'movie', 'got', 'full', 'traces', 'unfaithful', 'though', 'could', 'catch', 'original', 'cheap', 'soft', 'porn', 'bollywood', 'lovers', 'mallika', 'showed', 'lot', 'skin', 'anyone', 'dared', 'show', 'emran', 'roles', 'like', 'even', 'nicknamed', 'serial', 'killer', 'future', 'indian', 'directors', 'plan', 'remake', 'english', 'movie', 'look', 'feasibility', 'plot', 'indian', 'censors', 'though', 'film', 'bombed', 'box', 'office', 'actors', 'got', 'undue', 'recognition', 'future', 'directors', 'little', 'careful', 'remaking', 'oscar', 'nominated', 'film', 'said', 'family', 'film', 'take', 'extra', 'caution', 'watching', 'home', 'family']",negative
"['robert', 'altman', 's', 'downbeat', 'newfangled', 'western', 'edmund', 'naughton', 's', 'book', 'mccabe', 'overlooked', 'time', 'release', 'past', 'years', 'garnered', 'sterling', 'critical', 'following', 'aside', 'completely', 'convincing', 'boomtown', 'scenario', 'characters', 'merit', 'much', 'interest', 'picture', 'looks', 'intentionally', 'brackish', 'unappealing', 'bearded', 'warren', 'beatty', 'plays', 'turnofthecentury', 'entrepreneur', 'settles', 'struggling', 'community', 'outskirts', 'nowhere', 'helps', 'organize', 'first', 'brothel', 'profits', 'start', 'coming', 'beatty', 'naturally', 'menaced', 'city', 'toughs', 'want', 'part', 'action', 'altman', 'creates', 'solemn', 'wintry', 'atmosphere', 'movie', 'gives', 'audience', 'certain', 'sense', 'time', 'place', 'action', 'sorry', 'little', 'town', 'limited', 'story', 'made', 'vignettes', 'altman', 's', 'pacing', 'deliberately', 'slow', 's', 'hardly', 'statement', 'made', 'opposite', 'fact', 'languid', 'actors', 'stare', 'without', 'much', 'minds', 's', 'selfdefeating', 'picture', 'yet', 'altmanquirky', 'way', 'wears', 'defeat', 'proudly']",negative
"['seemed', 'first', 'another', 'introverted', 'french', 'flick', 'offering', 'baleful', 'sentiment', 'became', 'second', 'viewing', 'genuinely', 'insightful', 'quite', 'satisfying', 'presentation', 'spoiler', 'sorts', 'follows', 'poor', 'cedric', 'apparently', 'know', 'hit', 'poor', 'audience', 'first', 'caught', 'seemed', 'really', 'beautiful', 'romantic', 'story', 'led', 'back', 'forth', 'dark', 'reality', 'mismatch', 'two', 'guys', 'belong', 'together', 'first', 'ambiguous', 'encounter', 'much', 'mathieu', 'cedric', 'sexually', 'attracted', 'absence', 'deeper', 'emotional', 'tie', 'made', 'impossible', 'mathieu', 'intellectual', 'find', 'fulfillment', 'sharing', 'life', 'someone', 'whose', 'sensibilities', 'attuned', 'carnival', 'festivities', 'romps', 'beach', 'purely', 'technical', 'note', 'loved', 'camera', 'action', 'film', 'subtitles', 'totally', 'unnecessary', 'even', 'though', 'french', 'presque', 'rien', 'could', 'watch', 'without', 'annoying', 'english', 'translation', 'enjoy', 'even', 'polished', 'professionally', 'made', 'motion', 'picture', 'though', 'many', 'scenes', 'seem', 'superfluous', 'rate', 'nine', 'ten']",positive
"['think', 've', 'ever', 'gave', 'something', '110', 'rating', 'one', 'easily', 'gets', 'denomination', 'find', 'hard', 'sit', 'one', 'jokes', 's', 'jokes', 'bad', 'combine', 'fact', 'carson', 'daily', 'zero', 'charisma', 'ca', 'set', 'finish', 'punchline', 've', 'got', 'late', 'night', 'comedy', 'recipe', 'really', 'turn', 'stomach', 'watched', 'show', 'never', 'entirety', 'many', 'times', 'still', 'creeps', 'conan', 'usually', 'watch', 'minute', 'two', 'see', 'carson', 'daily', 'still', 'worst', 'talk', 'show', 'host', 'ever', 'actually', 'ever', 'see', 'interviewing', 'guest', 's', 'interview', 'feel', 'sorry', 'every', 'time', 'guest', 'confused', 'smiles', 'try', 'mask', 'body', 'language', 's', 'screaming', 'get', 'hell', 'away', 'freak', 'recommend', 'watching', 'show', 'laugh', 'ponder', 'got', 'air', 's', 'still', 'watch', 'much', 'think', 'find', 'complete', 'awkwardness', 'interesting']",negative
"['standard', 'view', 'purely', 'awful', 'movie', 'however', 'rates', 'near', 'perfect', 'score', 'unintentional', 'comedy', 'scale', 'think', 'actual', 'comedies', 'make', 'laugh', 'hard', 'watching', 'movie', 'andy', 'griffith', 's', 'ghost', 'dressed', 'native', 'american', 'garb', 'dancing', 'sends', 'hysterics', 'everytime', 'would', 'waste', 'gas', 'energy', 'driving', 'video', 'store', 'rent', 'happen', 'laying', 'couch', '3', 'morning', 'comes', 'tv', 'check']",negative
"['film', 's', 'first', 'shot', 'keira', 'knightley', 'elizabeth', 'bennet', 'wandering', 'reading', 'field', 'dawn', 'thus', 'invoking', 'clichés', 'cinema', 'developed', 'address', 'phenomenon', 'strongminded', 'rebellious', 'female', 'character', 'period', 'drama', 'knew', 'something', 'make', 'want', 'kill', 'myself', 'joe', 'wright', 'seemed', 'read', 'book', 'regrettable', 'misapprehension', 'filming', 'fact', 'jane', 'austen', 's', 'subtle', 'nuanced', 'comedy', 'manners', 'conducted', 'sparkling', 'delicate', 'social', 'interaction', 'eighteenth', 'century', 'english', 'drawingrooms', 'sort', 'ucertificate', 'wuthering', 'heights', 'thus', 'treated', 'every', 'scene', 'elizabeth', 'darcy', 'taking', 'place', 'outside', 'apparent', 'reason', 'inappropriately', 'rugged', 'scenery', 'often', 'pouring', 'rain', 'mention', 'jane', 'austen', 'particular', 'p', 'p', 'passion', 'sexual', 'tension', 'love', 's', 'different', 'strategies', 'negotiating', 'stultification', 'eighteenth', 'century', 'society', 'completely', 'ignored', 'bennets', 'house', 'rambunctious', 'chaotic', 'place', 'everybody', 'shouts', 'runs', 'around', 'leaves', 'underwear', 'chairs', 'pigs', 'wander', 'happily', 'house', 'society', 'balls', 'become', 'rowdy', 'country', 'dances', 'one', 'step', 'away', 'matrix', 'reloaded', 'style', 'danceorgy', 'everybody', 'says', 'exactly', 'think', 'without', 'slightest', 'regard', 'propriety', 'genius', 'jane', 'austen', 'lies', 'exploring', 'void', 'created', 'society', 'nobody', 'says', 'think', 'mean', 'overwhelming', 'regard', 'propriety', 'tragic', 'predicaments', 'characters', 'arise', 'misunderstandings', 'miscommunications', 'enabled', 'speechless', 'gap', 'brilliance', 'jane', 'austen', 'factor', 'allows', 'plots', 'particularly', 'film', 'function', 'completely', 'erased', 'subtlety', 'general', 'nowhere', 'int', 'film', 'sacrificed', 'favour', 'overwrought', 'drama', 'jarred', 'entirely', 'material', 'performances', 'obviously', 'trying', 'serious', 'film', 'humour', 'pride', 'prejudice', 'austen', 's', 'methodology', 'appeal', 'almost', 'entirely', 'suppressed', 'favour', 'pofaced', 'melodrama', 'allowed', 'handled', 'clumsily', 'pride', 'prejudice', 'serious', 'narrative', 'makes', 'serious', 'points', 'yes', 'serious', 'points', 'weightier', 'themes', 'intertwined', 'humour', 'embedded', 'ca', 'lose', 'jane', 'austen', 's', 'technique', 'leaving', 'bare', 'bones', 'story', 'expect', 'themes', 'remain', 'even', 'replace', 'techniques', 'heavyhanded', 'mysticalnuminous', 'fauxbrow', 'cinematography', 'elizabeth', 'bennett', 'supposed', 'woman', 'adult', 'mature', 'sensible', 'clearsighted', 'keira', 'knightley', 'played', 'first', 'half', 'film', 'like', 'emptyheaded', 'giggling', 'schoolgirl', 'second', 'half', 'like', 'emptyheaded', 'schoolgirl', 'thinks', 'tragic', 'heroine', 'elizabeth', 's', 'wit', 'combative', 'verbal', 'exchanges', 'quintessential', 'characteristic', 'able', 'see', 'laugh', 'everybody', 's', 'follies', 'including', 'strength', 'composure', 'fantastic', 'clearsightedness', 'completely', 'lost', 'replaced', 'lot', 'giggling', 'staring', 'distance', 'rather', 'able', 'keep', 'head', 'losing', 'started', 'cry', 'scream', 'slightest', 'provocation', 'genuinely', 'raging', 'either', 'petulant', 'hissy', 'fits', 'great', 'strength', 'austen', 's', 'elizabeth', 'least', 'austen', 's', 'eyes', 'ability', 'retain', 'integrity', 'observance', 'remaining', 'within', 'boundaries', 'society', 'sustaining', 'impeachable', 'propriety', 'knightley', 's', 'elizabeth', 'regard', 'whatsoever', 'convention', 'furthermore', 'seemed', 'think', 'wandering', 'around', 'barefoot', 'mud', 'eighteenth', 'century', 'version', 'overalls', 'established', 'beyond', 'doubt', 'spirited', 'strongminded', 'therefore', 'nothing', 'character', 'written', 'performance', 'sustain', 'astonishingly', 'unsubtle', 'bland', 'performance', 'quest', 'blandness', 'weakness', 'ably', 'matched', 'matthew', 'macfayden', 'donald', 'sutherland', 'mr', 'bennet', 'seemed', 'weak', 'ineffectual', 'permanently', 'befuddled', 'without', 'wicked', 'sense', 'humour', 'ironic', 'detachment', 'expense', 'human', 'relationships', 'makes', 'mr', 'bennet', 'fascinating', 'tragic', 'special', 'bond', 'lizzie', 'two', 'sensible', 'people', 'world', 'fools', 'completely', 'lost', 'least', 'fools', 'world', 'fools', 'completely', 'deprived', 'end', 'film', 'emotional', 'impact', 'mr', 'bingley', 'longer', 'amiable', 'wellmeaning', 'point', 'folly', 'played', 'complete', 'retard', 'cheap', 'laughs', 'woman', 'playing', 'jane', 'wildly', 'inconsistent', 'may', 'well', 'tried', 'anything', 'character', 'script', 'veered', 'wildly', 'verbatim', 'chunks', 'jane', 'austen', 'delivered', 'remarkable', 'clumsiness', 'totally', 'contemporaneous', 'language', 'would', 'place', 'modern', 'day', 'romantic', 'comedy', 'get', 'bbc', 'adaptation', 'dvd', 'save', 'heartache']",negative
"['ve', 'always', 'enjoyed', 'films', 'depict', 'life', 'life', 'sometimes', 'boring', 'patches', 'real', 'plot', 'necessarily', 'happy', 'ending', 'river', 'runs', 'perfect', 'name', 'film', 'norman', 'maclean', 's', 'novel', 'life', 'ebbs', 'flows', 'like', 'river', 's', 'rough', 'spots', 'wonderful', 'trip', 'robert', 'redford', 'brings', 'lot', 'film', 'narration', 'friendly', 'feel', 'fits', 'picture', 'perfectly', 'director', 'restrained', 'calm', 'captures', 'incredibly', 'beautiful', 'scenes', 'acting', 'craig', 'sheffer', 'brad', 'pitt', 'work', 'surprising', 'well', 'brothers', 'know', 'quite', 'describe', 'tom', 'skerritt', 'brenda', 'blethyn', 's', 'performances', 'except', 'truly', 'feel', 'real', 'river', 'runs', 'wonderful', 'film', '86', '10']",positive
"['story', 'trustworthy', 'powerful', 'technical', 'side', 'movie', 'quite', 'fine', 'even', 'directing', 'main', 'problem', 'castings', 'turned', 'movie', 'almost', 'another', 'local', 'regular', 'cliché', 'great', 'lack', 'impact', 'even', 'greater', 'lack', 'impression', 'beside', 'small', 'role', 'father', 'rafael', 'played', 'impressively', 'asi', 'dayan', 'actors', 'unfortunately', 'best', 'role', 'elder', 'blind', 'girl', 'played', 'taly', 'sharon', 'fresh', 'without', 'intensity', 'leading', 'role', 'therefore', 'figure', 'acted', 'become', 'mild', 'low', 'profile', 'moments', 'episodes', 'looked', 'like', 'rehearsal', 'real', 'movie', 's', 'good', 'point', 'begin', 'make', 'big', 'improvements', 'future']",negative
"['movie', 'much', 'promoted', 'greece', 'even', 'though', 'got', 'good', 'actors', 'great', 'script', 'rather', 'good', 'photograph', 'called', 'blockbuster', 'movie', 'country', 'movie', 'powerful', 's', 'hard', 'time', 'newcomer', 'go', 'returns', 'homevillage', 'released', '5yo', 'prison', 'time', 'drugs', 'end', 'rather', 'sad', 'mourikis', 'trying', 'keep', 'part', 'handles', 'pretty', 'well', 'lambropoulou', 'great', 'sexy', 'strange', 'way', 'course', 'hatzisavvas', 'one', 'time', 'close', 'excellency', '7', '10', 'greek', 'movies', 'make', 'impression']",positive
"['mystery', 'men', 'got', 'stupidest', 'film', 've', 'ever', 'seen', 'film', 'thought', 'fabulous', 'excellent', 'impressive', 'funny', 'welldone', 'nice', 'see', 'ridiculous', 'super', 'heroes', 'change', 'able', 'pull', 'great', 'definitely', 'watch']",positive
"['know', 'mouthwash', 'commercial', 'guy', 'mouth', 'full', 'listerine', 'whatever', 's', 'trying', 'really', 'hard', 'keep', 'spitting', 'sink', 's', 'great', 'metaphor', 'movie', 'kept', 'watching', 'even', 'though', 'really', 'difficult', 'keeping', 'mouthwash', 'mouth', 'leave', 'minty', 'fresh', 'feeling', 'movie', 'left', 'bad', 'taste', 'mouth', 'spit', 'chance', 'premise', 'corny', 'enough', 'fun', 'first', 'time', 'like', 'thousand', 'years', 'gargoyles', 'returned', 'romania', 'priests', 'knew', 'fight', 'kill', 'things', 'long', 'dead', 's', 'michael', 'pare', 'secret', 'agents', 'get', 'bottom', 'things', 'gargoyles', 'run', 'amok', 'unfortunately', 'premise', 'completely', 'lost', 'bad', 'dialog', 'less', 'enthusiastic', 'acting', 'part', 'human', 'leads', 'best', 'acting', 'done', 'cg', 'gargoyles', 'end', 'movie', 'feels', 'like', 'poor', 'man', 's', 'van', 'helsing', 'check', 'brain', 'door', 'might', 'get', 'dreary', 'monday', 'night', 'gave', '3', '10', 'stars']",negative
"['ca', 'believe', 'worst', 'movie', 'ever', 'seen', 'life', 'laughed', 'couple', 'times', 'probably', 'stupid', 'someone', 'paid', 'see', 'movie', 'would', 'plot', 'horrible', 'made', 'sense', 'acting', 'bad', 'could', 'even', 'tell', 'trying', 'movie', 'terrible', 'rating', 'f']",negative
